Price,Close,Close,Close,Close,Close,High,High,High,High,High,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume
Ticker,AAPL,AMD,GOOG,META,NVDA,AAPL,AMD,GOOG,META,NVDA,AAPL,AMD,GOOG,META,NVDA,AAPL,AMD,GOOG,META,NVDA,AAPL,AMD,GOOG,META,NVDA
Datetime,,,,,,,,,,,,,,,,,,,,,,,,,
2025-09-30 16:53:00+00:00,254.24380493164062,160.9600067138672,241.9149932861328,732.364990234375,186.25,254.3090057373047,160.9600067138672,241.92999267578125,732.7698974609375,186.41000366210938,254.22500610351562,160.83999633789062,241.77000427246094,732.2999877929688,186.1750030517578,254.2899932861328,160.9199981689453,241.89549255371094,732.6077270507812,186.3800048828125,49878,10110,13516,6760,217172
2025-09-30 16:54:00+00:00,254.1300048828125,160.93499755859375,241.88499450683594,732.2301025390625,186.4250030517578,254.2449951171875,161.01499938964844,241.97500610351562,732.4500122070312,186.44000244140625,254.12010192871094,160.92999267578125,241.88499450683594,732.0,186.25,254.2449951171875,160.9600067138672,241.92999267578125,732.3300170898438,186.2550048828125,23651,17734,11900,7470,166998
2025-09-30 16:55:00+00:00,254.13099670410156,161.0,241.8300018310547,732.3599853515625,186.27000427246094,254.19000244140625,161.05740356445312,241.92050170898438,732.6799926757812,186.47000122070312,254.10000610351562,160.92999267578125,241.80499267578125,732.3499755859375,186.25,254.13999938964844,160.9600067138672,241.89999389648438,732.4400024414062,186.4199981689453,23913,27338,11321,10592,182347
2025-09-30 16:56:00+00:00,254.14999389648438,161.07000732421875,241.8800048828125,732.4000244140625,186.28500366210938,254.1999969482422,161.07000732421875,241.91000366210938,732.4249877929688,186.3455047607422,254.10000610351562,160.9739990234375,241.82000732421875,732.2899780273438,186.21499633789062,254.14999389648438,161.00999450683594,241.83999633789062,732.4249877929688,186.2781982421875,26013,17070,7655,3745,141854
2025-09-30 16:57:00+00:00,254.16000366210938,161.00999450683594,241.86000061035156,731.530029296875,186.3000030517578,254.17999267578125,161.07000732421875,241.89999389648438,732.2449951171875,186.33999633789062,254.1199951171875,161.00999450683594,241.8300018310547,731.530029296875,186.25,254.15499877929688,161.05999755859375,241.89999389648438,732.2449951171875,186.2899932861328,11772,16565,5787,9084,123504
2025-09-30 16:58:00+00:00,254.07000732421875,160.8300018310547,241.94000244140625,731.219970703125,185.9550018310547,254.16600036621094,161.0,241.94000244140625,731.505126953125,186.3000030517578,254.03500366210938,160.77000427246094,241.69000244140625,730.7100219726562,185.89999389648438,254.16000366210938,161.0,241.8699951171875,731.505126953125,186.3000030517578,27665,33068,26639,20938,451155
2025-09-30 16:59:00+00:00,254.07989501953125,160.73500061035156,242.08999633789062,731.5,186.16510009765625,254.13999938964844,160.8300018310547,242.10000610351562,731.5800170898438,186.1999053955078,254.0500946044922,160.72000122070312,241.88499450683594,731.1500244140625,185.89999389648438,254.07000732421875,160.80880737304688,241.94000244140625,731.2100219726562,185.95559692382812,24702,31453,13398,7556,345262
2025-09-30 17:00:00+00:00,254.02999877929688,160.5500030517578,241.99000549316406,731.2999877929688,186.02999877929688,254.0800018310547,160.75,242.07000732421875,731.5599975585938,186.19000244140625,254.0,160.52999877929688,241.9499969482422,730.3300170898438,185.97500610351562,254.06500244140625,160.73500061035156,242.0399932861328,731.5150146484375,186.16000366210938,27665,58180,19018,46673,317250
2025-09-30 17:01:00+00:00,254.13999938964844,160.56500244140625,242.08999633789062,730.9299926757812,186.1416015625,254.1699981689453,160.60000610351562,242.1199951171875,731.3699951171875,186.14999389648438,254.02499389648438,160.5500030517578,241.99000549316406,730.5,186.02169799804688,254.02999877929688,160.5500030517578,242.0,731.1500244140625,186.03179931640625,21744,32156,14181,18273,186829
2025-09-30 17:02:00+00:00,254.2100067138672,160.56500244140625,242.2100067138672,730.4100952148438,185.98500061035156,254.25,160.639892578125,242.2100067138672,730.9500122070312,186.22000122070312,254.1300048828125,160.5399932861328,242.02000427246094,730.4100952148438,185.97500610351562,254.1300048828125,160.56500244140625,242.0800018310547,730.9500122070312,186.14999389648438,39341,37778,26674,7184,288638
2025-09-30 17:03:00+00:00,254.05499267578125,160.53500366210938,242.22000122070312,730.5399780273438,185.97999572753906,254.2299041748047,160.61990356445312,242.2899932861328,730.6699829101562,186.13499450683594,254.04559326171875,160.50999450683594,242.19000244140625,730.3300170898438,185.93069458007812,254.20370483398438,160.55999755859375,242.22999572753906,730.5831909179688,185.98500061035156,24357,34283,19899,7915,208833
2025-09-30 17:04:00+00:00,254.10000610351562,160.54299926757812,242.39999389648438,729.9000244140625,185.89999389648438,254.13999938964844,160.5800018310547,242.39999389648438,730.5,186.00990295410156,254.07000732421875,160.5,242.21499633789062,729.6699829101562,185.8800048828125,254.0850067138672,160.54620361328125,242.25999450683594,730.4099731445312,185.96319580078125,23056,19279,12396,18568,207726
2025-09-30 17:05:00+00:00,254.14999389648438,160.5850067138672,242.30499267578125,730.0650024414062,185.93499755859375,254.19859313964844,160.6199951171875,242.44000244140625,730.169921875,186.02699279785156,254.08030700683594,160.5399932861328,242.27999877929688,729.77001953125,185.88499450683594,254.10499572753906,160.55279541015625,242.3800048828125,729.8300170898438,185.88499450683594,25245,19082,22145,15360,257152
2025-09-30 17:06:00+00:00,254.03500366210938,160.42999267578125,242.21859741210938,730.3200073242188,185.94500732421875,254.17909240722656,160.59500122070312,242.36000061035156,730.3200073242188,185.97999572753906,254.02000427246094,160.3800048828125,242.17349243164062,729.75,185.8800048828125,254.17909240722656,160.5850067138672,242.27999877929688,730.0900268554688,185.93499755859375,28037,73850,23973,13836,168524
2025-09-30 17:07:00+00:00,254.05999755859375,160.5050048828125,242.1999969482422,730.4199829101562,185.9499969482422,254.0930938720703,160.52999877929688,242.22999572753906,730.8300170898438,186.0,254.0200958251953,160.39999389648438,241.96499633789062,730.2949829101562,185.89500427246094,254.03500366210938,160.43429565429688,242.22999572753906,730.2949829101562,185.94650268554688,17871,24466,43977,14003,146390
2025-09-30 17:08:00+00:00,254.06500244140625,160.52000427246094,242.2050018310547,730.0800170898438,185.94960021972656,254.08999633789062,160.52999877929688,242.24000549316406,730.364990234375,186.07000732421875,254.03500366210938,160.4600067138672,242.13999938964844,729.9199829101562,185.8699951171875,254.0583953857422,160.50999450683594,242.21499633789062,730.364990234375,185.96499633789062,14660,22173,8216,7251,275710
2025-09-30 17:09:00+00:00,254.0500030517578,160.625,242.05999755859375,730.1599731445312,185.96499633789062,254.05999755859375,160.6719970703125,242.26499938964844,730.3198852539062,186.02000427246094,254.0,160.52499389648438,242.05999755859375,730.0499877929688,185.89999389648438,254.0500030517578,160.52999877929688,242.24000549316406,730.14501953125,185.94009399414062,20224,37689,10531,4144,186460
2025-09-30 17:10:00+00:00,253.781005859375,160.5850067138672,241.94000244140625,729.8150024414062,186.0,254.0399932861328,160.6649932861328,242.07000732421875,730.4520874023438,186.08990478515625,253.781005859375,160.5601043701172,241.94000244140625,729.8099975585938,185.94500732421875,254.0399932861328,160.61500549316406,242.07000732421875,730.2000122070312,185.9600067138672,45470,41899,11200,19123,270973
2025-09-30 17:11:00+00:00,253.66000366210938,160.4427032470703,241.9250030517578,729.2150268554688,185.97000122070312,253.8000030517578,160.5850067138672,241.94009399414062,729.7598876953125,185.99000549316406,253.63499450683594,160.38999938964844,241.83599853515625,729.2150268554688,185.75,253.7899932861328,160.58050537109375,241.94000244140625,729.6300048828125,185.99000549316406,38381,27212,9546,11106,368597
2025-09-30 17:12:00+00:00,253.52000427246094,160.36000061035156,241.93499755859375,728.9749755859375,186.11990356445312,253.66000366210938,160.47000122070312,241.9600067138672,729.3494262695312,186.16000366210938,253.4499969482422,160.32000732421875,241.81869506835938,728.7100219726562,185.9499969482422,253.66000366210938,160.44000244140625,241.89999389648438,729.2899780273438,185.97500610351562,65716,25521,14229,23152,311552
2025-09-30 17:13:00+00:00,253.50999450683594,160.39999389648438,241.89999389648438,729.2100219726562,185.95010375976562,253.55999755859375,160.48989868164062,241.97999572753906,729.64990234375,186.17999267578125,253.47999572753906,160.33999633789062,241.89999389648438,729.2100219726562,185.9499969482422,253.51480102539062,160.36000061035156,241.97000122070312,729.239990234375,186.11199951171875,42031,31533,8504,7213,230280
2025-09-30 17:14:00+00:00,253.56500244140625,160.42349243164062,242.11000061035156,729.4000244140625,185.89500427246094,253.56500244140625,160.4499969482422,242.11000061035156,729.5,185.9600067138672,253.47999572753906,160.33999633789062,241.89999389648438,729.1199951171875,185.8300018310547,253.5,160.41000366210938,241.89999389648438,729.22998046875,185.9499969482422,30589,19785,11067,6753,221152
2025-09-30 17:15:00+00:00,253.42990112304688,160.32000732421875,242.0399932861328,729.2999877929688,185.77000427246094,253.55499267578125,160.4199981689453,242.1199951171875,729.5599975585938,185.9499969482422,253.35009765625,160.3000030517578,241.97999572753906,729.1329956054688,185.77000427246094,253.55499267578125,160.4199981689453,242.08999633789062,729.25,185.89500427246094,55797,25291,10381,10133,294551
2025-09-30 17:16:00+00:00,253.3699951171875,160.3699951171875,241.83999633789062,728.6400146484375,186.0800018310547,253.52000427246094,160.46969604492188,242.05999755859375,729.2050170898438,186.14999389648438,253.36000061035156,160.27000427246094,241.82000732421875,728.510009765625,185.71499633789062,253.42999267578125,160.32000732421875,242.0500030517578,729.1950073242188,185.77499389648438,64309,43839,118571,20777,503643
2025-09-30 17:17:00+00:00,253.4199981689453,160.33999633789062,242.02999877929688,728.4400024414062,186.05499267578125,253.49000549316406,160.42999267578125,242.0500030517578,728.6900024414062,186.13999938964844,253.36090087890625,160.32000732421875,241.7899932861328,728.0399780273438,186.01499938964844,253.37649536132812,160.37100219726562,241.82000732421875,728.6900024414062,186.08560180664062,27902,34675,22231,33038,156048
2025-09-30 17:18:00+00:00,253.41000366210938,160.20840454101562,242.05999755859375,727.8400268554688,186.10499572753906,253.44000244140625,160.3350067138672,242.05999755859375,728.5698852539062,186.1750030517578,253.3800048828125,160.17999267578125,241.89999389648438,727.760009765625,186.03500366210938,253.4199981689453,160.3350067138672,242.02999877929688,728.3699951171875,186.06500244140625,27302,40287,16044,22137,183849
2025-09-30 17:19:00+00:00,253.375,160.2949981689453,242.0,728.1400146484375,186.23989868164062,253.41900634765625,160.33949279785156,242.05999755859375,728.4500122070312,186.27999877929688,253.35000610351562,160.0,241.94590759277344,727.8187866210938,186.10000610351562,253.41000366210938,160.1999969482422,242.05999755859375,727.8729858398438,186.10499572753906,34531,107395,10962,12792,191500
2025-09-30 17:20:00+00:00,253.50999450683594,160.3000030517578,241.89999389648438,728.2064208984375,186.08790588378906,253.50999450683594,160.36880493164062,241.99000549316406,728.3099975585938,186.25990295410156,253.31170654296875,160.25819396972656,241.86000061035156,727.9000244140625,186.0850067138672,253.36000061035156,160.2949981689453,241.99000549316406,728.2821044921875,186.24000549316406,47662,17506,11015,10294,213641
2025-09-30 17:21:00+00:00,253.38499450683594,160.22000122070312,241.76739501953125,727.8499755859375,185.8000030517578,253.5030059814453,160.3300018310547,241.9199981689453,728.0999755859375,186.0800018310547,253.37750244140625,160.19000244140625,241.7100067138672,727.6599731445312,185.7899932861328,253.5,160.3300018310547,241.89999389648438,727.9600219726562,186.0800018310547,27323,27458,16300,11431,252544
2025-09-30 17:22:00+00:00,253.43499755859375,160.22000122070312,241.80999755859375,728.219970703125,185.7698974609375,253.49000549316406,160.30990600585938,241.82000732421875,728.3099975585938,185.86000061035156,253.38999938964844,160.16400146484375,241.7550048828125,727.8599853515625,185.6699981689453,253.38999938964844,160.21719360351562,241.7899932861328,728.2399291992188,185.7949981689453,19944,39438,4723,14200,257740
2025-09-30 17:23:00+00:00,253.4199981689453,160.0,241.64999389648438,727.6699829101562,185.6699981689453,253.47999572753906,160.23989868164062,241.81959533691406,728.3198852539062,185.77000427246094,253.4199981689453,159.97000122070312,241.6300048828125,727.5700073242188,185.625,253.43499755859375,160.23989868164062,241.77999877929688,727.9201049804688,185.77000427246094,23665,43911,12781,14229,227078
2025-09-30 17:24:00+00:00,253.41969299316406,159.86500549316406,241.49000549316406,727.9849853515625,185.5457000732422,253.44000244140625,160.02000427246094,241.65249633789062,728.1900024414062,185.74000549316406,253.35000610351562,159.77999877929688,241.4550018310547,727.5700073242188,185.36000061035156,253.4199981689453,160.0,241.64999389648438,727.7249755859375,185.6750030517578,39424,101270,15952,12060,520255
2025-09-30 17:25:00+00:00,253.57000732421875,159.75999450683594,241.5850067138672,728.3900146484375,185.5,253.6300048828125,159.88999938964844,241.6199951171875,728.8599853515625,185.63999938964844,253.4199981689453,159.75,241.5,728.10009765625,185.5,253.4199981689453,159.86500549316406,241.5,728.1900024414062,185.5449981689453,41239,47828,20268,16804,249500
2025-09-30 17:26:00+00:00,253.44000244140625,159.73959350585938,241.46609497070312,728.2000122070312,185.5050048828125,253.5800018310547,159.8292999267578,241.55999755859375,728.4191284179688,185.55990600585938,253.4199981689453,159.67999267578125,241.4600067138672,728.0999755859375,185.36000061035156,253.57009887695312,159.75999450683594,241.55999755859375,728.130126953125,185.510498046875,37812,66713,18402,8853,354697
2025-09-30 17:27:00+00:00,253.5850067138672,159.69900512695312,241.33999633789062,728.0449829101562,185.375,253.61880493164062,159.77999877929688,241.47000122070312,728.2249755859375,185.50999450683594,253.4156036376953,159.60000610351562,241.22000122070312,727.8673706054688,185.3300018310547,253.44500732421875,159.74159240722656,241.4600067138672,728.1900024414062,185.5,31921,48658,46456,16800,266235
2025-09-30 17:28:00+00:00,253.625,159.8300018310547,241.38999938964844,727.6599731445312,185.47000122070312,253.6300048828125,159.8300018310547,241.41000366210938,728.0900268554688,185.47000122070312,253.52999877929688,159.67999267578125,241.3350067138672,727.5999755859375,185.32000732421875,253.60000610351562,159.71499633789062,241.34500122070312,728.0900268554688,185.3800048828125,18830,36090,13903,17175,238799
2025-09-30 17:29:00+00:00,253.73500061035156,159.8000030517578,241.57000732421875,728.3499755859375,185.625,253.78500366210938,159.83999633789062,241.60000610351562,728.3499755859375,185.64500427246094,253.6260986328125,159.6999969482422,241.34500122070312,727.64501953125,185.44000244140625,253.63999938964844,159.83059692382812,241.3800048828125,727.64501953125,185.4698944091797,42811,48790,19797,17694,307270
2025-09-30 17:30:00+00:00,253.63040161132812,159.69000244140625,241.52499389648438,728.5599975585938,185.30999755859375,253.75999450683594,159.82969665527344,241.55999755859375,728.7999267578125,185.6199951171875,253.60000610351562,159.64999389648438,241.4949951171875,728.1749877929688,185.27999877929688,253.75999450683594,159.80999755859375,241.55999755859375,728.25,185.6199951171875,31644,60907,12066,16637,358890
2025-09-30 17:31:00+00:00,253.66000366210938,159.71499633789062,241.5,728.2750244140625,185.38999938964844,253.72000122070312,159.8000030517578,241.52000427246094,728.5180053710938,185.4550018310547,253.6199951171875,159.65899658203125,241.47000122070312,727.8099975585938,185.22999572753906,253.64500427246094,159.67999267578125,241.49000549316406,728.489990234375,185.3000030517578,20741,34645,10303,17112,348324
2025-09-30 17:32:00+00:00,253.7200927734375,159.78860473632812,241.5050048828125,728.5700073242188,185.41000366210938,253.77000427246094,159.8300018310547,241.5800018310547,728.5900268554688,185.49000549316406,253.66000366210938,159.69000244140625,241.42999267578125,728.0599975585938,185.35000610351562,253.6649932861328,159.71620178222656,241.47999572753906,728.1799926757812,185.40699768066406,20995,29782,19840,6740,241438
2025-09-30 17:33:00+00:00,253.7899932861328,159.96270751953125,241.47999572753906,728.4879760742188,185.72999572753906,253.80149841308594,159.96270751953125,241.5800018310547,728.72998046875,185.75,253.65150451660156,159.77000427246094,241.44000244140625,728.2999877929688,185.3350067138672,253.74000549316406,159.7899932861328,241.50999450683594,728.5700073242188,185.38999938964844,41540,48422,15405,9294,365431
2025-09-30 17:34:00+00:00,253.81500244140625,159.90269470214844,241.5,728.7100219726562,185.6649932861328,253.8699951171875,159.94500732421875,241.51210021972656,729.0999755859375,185.73500061035156,253.77000427246094,159.8000030517578,241.44500732421875,728.4400024414062,185.5399932861328,253.77999877929688,159.94000244140625,241.51210021972656,728.467529296875,185.73500061035156,28510,32716,12780,14917,356391
2025-09-30 17:35:00+00:00,253.85000610351562,160.0373992919922,241.63999938964844,729.1649780273438,185.73989868164062,253.88499450683594,160.04930114746094,241.63999938964844,729.3499145507812,185.80999755859375,253.81500244140625,159.91000366210938,241.49000549316406,728.8250122070312,185.65420532226562,253.81500244140625,159.91000366210938,241.49000549316406,728.8250122070312,185.6699981689453,25454,71078,13052,12852,261443
2025-09-30 17:36:00+00:00,253.72000122070312,159.80999755859375,241.5,728.489990234375,185.6779022216797,253.85000610351562,160.02999877929688,241.6300048828125,729.1649780273438,185.7449951171875,253.69000244140625,159.77000427246094,241.4499969482422,728.489990234375,185.60000610351562,253.83999633789062,160.02000427246094,241.6300048828125,729.1649780273438,185.72999572753906,27495,37483,14469,7921,208607
2025-09-30 17:37:00+00:00,253.68499755859375,159.8300018310547,241.5500030517578,728.8685913085938,185.68499755859375,253.74000549316406,159.86000061035156,241.58999633789062,728.889404296875,185.75,253.6699981689453,159.8000030517578,241.47999572753906,728.5999755859375,185.64010620117188,253.72999572753906,159.8300018310547,241.5,728.5999755859375,185.6750030517578,21610,13103,6906,3998,135310
2025-09-30 17:38:00+00:00,253.72000122070312,159.75,241.52999877929688,729.010009765625,185.59500122070312,253.80999755859375,159.91000366210938,241.6300048828125,729.0800170898438,185.79989624023438,253.6757049560547,159.75,241.52000427246094,728.7449951171875,185.58999633789062,253.6757049560547,159.82000732421875,241.56500244140625,728.7449951171875,185.6800994873047,33357,25232,11413,8023,216118
2025-09-30 17:39:00+00:00,253.67999267578125,159.89999389648438,241.55999755859375,729.0,185.5850067138672,253.75999450683594,159.89999389648438,241.55999755859375,729.010009765625,185.6179962158203,253.67039489746094,159.76170349121094,241.5,728.8099975585938,185.522705078125,253.72000122070312,159.76499938964844,241.5399932861328,729.010009765625,185.58999633789062,13933,26737,9207,10499,146346
2025-09-30 17:40:00+00:00,253.80999755859375,159.96499633789062,241.6699981689453,728.8499755859375,185.70010375976562,253.86000061035156,160.02000427246094,241.67999267578125,729.0850219726562,185.7449951171875,253.67999267578125,159.89500427246094,241.49000549316406,728.8499755859375,185.57000732421875,253.67999267578125,159.89999389648438,241.57000732421875,729.0800170898438,185.58999633789062,18289,44002,15434,4513,174571
2025-09-30 17:41:00+00:00,253.86500549316406,159.90049743652344,241.69000244140625,728.9199829101562,185.75999450683594,253.88999938964844,160.0032958984375,241.6999969482422,728.9199829101562,185.76499938964844,253.78500366210938,159.8804931640625,241.57699584960938,728.72998046875,185.63999938964844,253.82000732421875,159.97999572753906,241.6300048828125,728.739990234375,185.6999969482422,18246,23882,14110,6777,157603
2025-09-30 17:42:00+00:00,253.80999755859375,159.91000366210938,241.72000122070312,728.9450073242188,185.80499267578125,253.86940002441406,159.94500732421875,241.72000122070312,729.0599975585938,185.80999755859375,253.8000030517578,159.875,241.6199951171875,728.9099731445312,185.7100067138672,253.86500549316406,159.9199981689453,241.6999969482422,729.0399169921875,185.7550048828125,15440,22761,11452,4815,187775
2025-09-30 17:43:00+00:00,253.80999755859375,159.88999938964844,241.7899932861328,729.1900024414062,185.80499267578125,253.83999633789062,159.98260498046875,241.8300018310547,729.2899780273438,185.85000610351562,253.75,159.88999938964844,241.6999969482422,728.9949951171875,185.75,253.8300018310547,159.92999267578125,241.7100067138672,729.0474243164062,185.8018035888672,22315,20879,15151,11443,228085
2025-09-30 17:44:00+00:00,253.8000030517578,159.76499938964844,241.7100067138672,729.1500244140625,185.58999633789062,253.81700134277344,159.9149932861328,241.78990173339844,729.2150268554688,185.82730102539062,253.69500732421875,159.72959899902344,241.67999267578125,728.6201171875,185.5399932861328,253.81500244140625,159.91000366210938,241.77499389648438,729.2025146484375,185.82730102539062,20435,32581,12973,11316,263312
2025-09-30 17:45:00+00:00,253.8800048828125,159.99029541015625,241.80999755859375,729.6547241210938,185.6938018798828,253.91000366210938,160.0,241.86000061035156,729.9500122070312,185.74000549316406,253.8000030517578,159.76499938964844,241.6999969482422,729.1599731445312,185.5800018310547,253.8000030517578,159.76499938964844,241.7100067138672,729.1799926757812,185.58999633789062,25927,36905,11149,12623,156758
2025-09-30 17:46:00+00:00,253.88999938964844,160.0850067138672,241.88999938964844,729.780029296875,185.89500427246094,253.9053955078125,160.0850067138672,241.91000366210938,729.989990234375,185.9250030517578,253.8699951171875,159.96380615234375,241.86000061035156,729.530029296875,185.68499755859375,253.87510681152344,159.97999572753906,241.86000061035156,729.6500244140625,185.68499755859375,16687,46077,19304,13355,241002
2025-09-30 17:47:00+00:00,253.84500122070312,160.14500427246094,241.8800048828125,730.156494140625,185.9250030517578,253.89999389648438,160.14999389648438,241.9600067138672,730.156494140625,185.95509338378906,253.82839965820312,160.07000732421875,241.86000061035156,729.8049926757812,185.85000610351562,253.88999938964844,160.08999633789062,241.88999938964844,729.9199829101562,185.89559936523438,20068,39765,13472,10619,187726
2025-09-30 17:48:00+00:00,253.8800048828125,160.0749969482422,241.89700317382812,729.9949951171875,185.860107421875,253.91659545898438,160.1300048828125,241.89700317382812,730.25,185.9250030517578,253.85499572753906,160.05999755859375,241.8300018310547,729.8165893554688,185.78500366210938,253.86000061035156,160.1300048828125,241.86000061035156,730.2000122070312,185.9250030517578,11905,15271,4719,7214,150042
2025-09-30 17:49:00+00:00,253.91000366210938,160.1999969482422,241.84950256347656,730.0399780273438,185.9550018310547,253.94000244140625,160.22000122070312,241.89999389648438,730.0700073242188,185.9799041748047,253.86000061035156,160.0800018310547,241.7899932861328,729.739990234375,185.8300018310547,253.8699951171875,160.0800018310547,241.88999938964844,729.9299926757812,185.860107421875,26396,35376,12084,7905,169379
2025-09-30 17:50:00+00:00,253.91090393066406,160.3000030517578,242.0,730.77001953125,186.0699005126953,253.97999572753906,160.3000030517578,242.00999450683594,730.77001953125,186.0699005126953,253.91000366210938,160.177001953125,241.86000061035156,730.0150146484375,185.91510009765625,253.91000366210938,160.1999969482422,241.8699951171875,730.030029296875,185.9550018310547,20779,44486,15979,9877,282548
2025-09-30 17:51:00+00:00,253.90040588378906,160.2949981689453,241.9813995361328,730.6900024414062,186.10499572753906,253.9510040283203,160.33389282226562,242.02000427246094,731.0399780273438,186.139892578125,253.89500427246094,160.26010131835938,241.9199981689453,730.6749877929688,185.9949951171875,253.9199981689453,160.2949981689453,242.0,730.8441772460938,186.06500244140625,22825,35456,36013,20125,250865
2025-09-30 17:52:00+00:00,253.85000610351562,160.2899932861328,241.8800048828125,730.6199951171875,186.11500549316406,253.97999572753906,160.33999633789062,242.01499938964844,730.9000244140625,186.14999389648438,253.83999633789062,160.27220153808594,241.8800048828125,730.5214233398438,186.05999755859375,253.91000366210938,160.2801055908203,242.01499938964844,730.9000244140625,186.11500549316406,25893,23675,12192,8164,210450
2025-09-30 17:53:00+00:00,253.92999267578125,160.38499450683594,241.85000610351562,730.50048828125,186.17990112304688,253.92999267578125,160.4199981689453,241.91000366210938,730.7769775390625,186.2299041748047,253.83509826660156,160.3000030517578,241.83599853515625,730.330078125,186.1199951171875,253.83509826660156,160.3000030517578,241.85780334472656,730.5800170898438,186.1199951171875,17766,40917,11588,8906,173890
2025-09-30 17:54:00+00:00,253.88999938964844,160.4199981689453,241.8300018310547,730.8200073242188,186.1750030517578,253.99000549316406,160.4499969482422,241.8800048828125,730.864990234375,186.22999572753906,253.8800048828125,160.3800048828125,241.8094024658203,730.5,186.15499877929688,253.93930053710938,160.39999389648438,241.8800048828125,730.6500244140625,186.17999267578125,18664,26176,6543,7250,148057
2025-09-30 17:55:00+00:00,253.82940673828125,160.2899932861328,241.64999389648438,730.614990234375,186.0800018310547,253.91000366210938,160.4199981689453,241.83740234375,731.0800170898438,186.19000244140625,253.8000030517578,160.22999572753906,241.63499450683594,730.4600219726562,186.02999877929688,253.88499450683594,160.40870666503906,241.8271942138672,730.75,186.17999267578125,20283,48376,9941,9450,190869
2025-09-30 17:56:00+00:00,253.7801055908203,160.16000366210938,241.49000549316406,730.1201782226562,186.01429748535156,253.89999389648438,160.3000946044922,241.6999969482422,730.7999877929688,186.14999389648438,253.74000549316406,160.10009765625,241.47000122070312,729.780029296875,185.92999267578125,253.8300018310547,160.27999877929688,241.67999267578125,730.60498046875,186.0800018310547,20944,60505,10100,7778,176644
2025-09-30 17:57:00+00:00,253.875,160.3101043701172,241.4499969482422,730.4199829101562,186.03500366210938,253.87989807128906,160.34100341796875,241.49000549316406,730.5599975585938,186.10000610351562,253.7801055908203,160.1699981689453,241.43499755859375,729.860107421875,185.9700927734375,253.7899932861328,160.1699981689453,241.46519470214844,730.0599975585938,186.01170349121094,19258,23393,10266,8669,133939
2025-09-30 17:58:00+00:00,253.8300018310547,160.26499938964844,241.38999938964844,730.0499877929688,185.96499633789062,253.92990112304688,160.3813018798828,241.5,730.5429077148438,186.05990600585938,253.80369567871094,160.25999450683594,241.3824005126953,729.9500122070312,185.9550018310547,253.875,160.30999755859375,241.44000244140625,730.4199829101562,186.03030395507812,27320,30617,8697,8391,89272
2025-09-30 17:59:00+00:00,253.72500610351562,160.2100067138672,241.31500244140625,730.22998046875,185.94500732421875,253.8300018310547,160.26919555664062,241.3800048828125,730.22998046875,185.98989868164062,253.69000244140625,160.19009399414062,241.25999450683594,729.77001953125,185.93499755859375,253.8300018310547,160.25999450683594,241.3800048828125,729.9600219726562,185.96499633789062,17520,20173,11671,9319,118518
2025-09-30 18:00:00+00:00,253.6929931640625,160.22000122070312,241.3000030517578,729.8499755859375,185.93499755859375,253.77459716796875,160.24989318847656,241.35260009765625,730.260009765625,185.97999572753906,253.6199951171875,160.18040466308594,241.25999450683594,729.8499755859375,185.8699951171875,253.72000122070312,160.2100067138672,241.3300018310547,730.260009765625,185.94000244140625,17745,10965,8523,7660,141611
2025-09-30 18:01:00+00:00,253.60020446777344,160.24000549316406,241.31939697265625,730.2449951171875,185.86000061035156,253.72509765625,160.2899932861328,241.3699951171875,730.2999877929688,185.97000122070312,253.60020446777344,160.22509765625,241.25999450683594,729.5499877929688,185.84500122070312,253.6999969482422,160.23699951171875,241.29859924316406,729.8049926757812,185.93499755859375,18835,15425,9994,18299,162131
2025-09-30 18:02:00+00:00,253.58999633789062,160.24000549316406,241.30999755859375,730.5499877929688,185.7949981689453,253.65379333496094,160.28990173339844,241.3699951171875,730.5499877929688,185.89999389648438,253.5800018310547,160.17999267578125,241.28500366210938,730.2100219726562,185.77999877929688,253.60000610351562,160.26499938964844,241.3450927734375,730.280029296875,185.85000610351562,27454,18037,9694,6568,190101
2025-09-30 18:03:00+00:00,253.61500549316406,160.33999633789062,241.4600067138672,730.8400268554688,185.7899932861328,253.63999938964844,160.3946075439453,241.4600067138672,730.9000244140625,185.91000366210938,253.58099365234375,160.24000549316406,241.33999633789062,730.4500122070312,185.77999877929688,253.58999633789062,160.24000549316406,241.33999633789062,730.5499877929688,185.7899932861328,20898,35538,8192,10657,129001
2025-09-30 18:04:00+00:00,253.57000732421875,160.32000732421875,241.44000244140625,730.6950073242188,185.76499938964844,253.6300048828125,160.36000061035156,241.47430419921875,731.0399780273438,185.88999938964844,253.5500030517578,160.29010009765625,241.41000366210938,730.6950073242188,185.72000122070312,253.6300048828125,160.32000732421875,241.46499633789062,730.9500122070312,185.78500366210938,20516,20935,14960,9957,178615
2025-09-30 18:05:00+00:00,253.61000061035156,160.40060424804688,241.50999450683594,731.0700073242188,185.85499572753906,253.63999938964844,160.42010498046875,241.52999877929688,731.0700073242188,185.91000366210938,253.56500244140625,160.2949981689453,241.41000366210938,730.60498046875,185.74000549316406,253.58999633789062,160.3300018310547,241.41000366210938,730.6950073242188,185.75999450683594,31177,14416,8805,14645,106873
